id_choice,id_user,id_study,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,study_step,timestamp
43702,3592,4560,poppins,roboto,poppins,12,losers,4626.200000027893,2444.034999993164,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616976227139
43703,3593,4561,open_sans,source_serif_pro,open_sans,15,validation,14866.0,9880.0,3,2,1920,938,Firefox|*|Windows|*|undefined,normal,1616976233197
43704,3592,4560,poppins,arial,poppins,13,losers,6463.065000018105,3089.2100000055507,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616976231131
43705,3592,4560,open_sans,poppins,poppins,14,final,1340.924999996787,2619.0300000016578,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616976233754
43706,3593,4561,poppins,open_sans,poppins,15,validation,4857.0,2338.0,2,1,1920,938,Firefox|*|Windows|*|undefined,normal,1616976236436
43707,3592,4560,open_sans,poppins,poppins,15,final,1287.639999995008,2447.405000013532,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616976236204
43708,3593,4561,open_sans,georgia,open_sans,15,validation,5937.0,2778.0,2,1,1920,938,Firefox|*|Windows|*|undefined,normal,1616976240465
43709,3592,4560,georgia,times,georgia,15,validation,4628.185000008671,2315.56499999715,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616976239495
43710,3592,4560,arial,source_serif_pro,arial,15,validation,5011.654999980237,2687.034999980824,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616976242895
43711,3593,4561,source_serif_pro,open_sans,open_sans,15,validation,5820.0,8579.0,2,2,1920,938,Firefox|*|Windows|*|undefined,normal,1616976246067
43712,3592,4560,georgia,times,georgia,15,validation,3972.8350000223145,1943.4500000206754,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616976245749
43713,3592,4560,arial,merriweather,merriweather,15,validation,935.9150000091176,2674.525000009453,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616976248426
43717,3595,4564,poppins,open_sans,poppins,1,winners,22960.699999937788,17090.234999952372,4,3,1920,969,Chrome|*|Windows|*|undefined,normal,1616977097571
43718,3595,4564,times,roboto,roboto,2,winners,20802.469999995083,24708.985000033863,4,4,1920,969,Chrome|*|Windows|*|undefined,normal,1616977105750
43719,3595,4564,arial,source_serif_pro,arial,3,winners,24384.275000018533,19479.590000060853,5,4,1920,969,Chrome|*|Windows|*|undefined,normal,1616977113186
43720,3595,4564,georgia,merriweather,merriweather,4,winners,12069.859999988694,14950.739999942016,3,3,1920,969,Chrome|*|Windows|*|undefined,normal,1616977119409
43721,3595,4564,times,georgia,georgia,5,losers,6288.2749999989755,7924.2599999997765,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977124158
43722,3595,4564,open_sans,source_serif_pro,open_sans,6,losers,10661.560000036843,7338.9850000385195,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977129122
43723,3595,4564,merriweather,arial,merriweather,7,winners,4629.145000013523,2330.000000016298,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1616977132035
43724,3595,4564,roboto,poppins,poppins,8,winners,5098.754999984521,7122.829999949317,2,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977136415
43725,3595,4564,open_sans,roboto,open_sans,9,losers,13142.494999978226,9448.954999970738,4,3,1920,969,Chrome|*|Windows|*|undefined,normal,1616977141683
43726,3595,4564,georgia,arial,georgia,10,losers,3847.08999999566,1938.4299999801442,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1616977144168
43727,3595,4564,merriweather,poppins,merriweather,11,winners,7811.820000060834,5283.925000054296,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977147870
43728,3595,4564,poppins,open_sans,poppins,12,losers,4384.765000024345,2148.1800000183284,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1616977150832
43729,3595,4564,poppins,georgia,poppins,13,losers,3967.470000090543,1879.590000025928,2,1,1920,969,Chrome|*|Windows|*|undefined,normal,1616977153672
43730,3595,4564,merriweather,poppins,merriweather,14,final,8075.285000028089,5405.8200000436045,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977157696
43731,3595,4564,merriweather,poppins,merriweather,14,validation,11963.319999922533,7958.309999958146,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977163106
43732,3595,4564,georgia,times,georgia,14,validation,13418.309999979101,8975.990000006277,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977168672
43733,3595,4564,poppins,roboto,poppins,14,validation,6487.880000029691,4133.215000038035,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977171913
43734,3595,4564,poppins,open_sans,poppins,14,validation,11210.33500006888,7282.535000063945,3,2,1920,969,Chrome|*|Windows|*|undefined,normal,1616977176931
43738,3598,4567,poppins,georgia,poppins,1,winners,19332.4150001863,12542.010000091977,3,2,1536,723,Chrome|*|Windows|*|undefined,normal,1616977812982
43739,3598,4567,arial,merriweather,arial,2,winners,8996.045000036247,6314.2799999332055,3,2,1536,723,Chrome|*|Windows|*|undefined,normal,1616977817216
43740,3598,4567,times,roboto,times,3,winners,3335.2850001538172,1343.5450000688434,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977819399
43741,3598,4567,source_serif_pro,open_sans,open_sans,4,winners,2749.3999999715015,3867.6299998769537,2,2,1536,723,Chrome|*|Windows|*|undefined,normal,1616977821940
43742,3598,4567,roboto,source_serif_pro,source_serif_pro,5,losers,2162.525000050664,2946.320000104606,2,2,1536,723,Chrome|*|Windows|*|undefined,normal,1616977823821
43743,3598,4567,georgia,merriweather,merriweather,6,losers,2789.8600000189617,3886.5950000472367,2,2,1536,723,Chrome|*|Windows|*|undefined,normal,1616977826338
43745,3598,4567,times,poppins,poppins,7,winners,1946.9399999361485,2949.005000060424,2,2,1536,723,Chrome|*|Windows|*|undefined,normal,1616977828306
43746,3598,4567,arial,open_sans,arial,8,winners,2711.784999934025,957.9849999863654,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977830242
43748,3598,4567,open_sans,merriweather,open_sans,9,losers,3066.8700000969693,1225.3050000872463,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977832282
43750,3598,4567,times,source_serif_pro,times,10,losers,4076.6200001817197,1591.95000003092,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977834960
43751,3598,4567,arial,poppins,poppins,11,winners,13629.094999982044,15655.1150000887,5,5,1536,723,Chrome|*|Windows|*|undefined,normal,1616977839721
43752,3598,4567,arial,open_sans,arial,12,losers,3608.5750001948327,1324.5950000127777,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977842276
43753,3598,4567,arial,times,arial,13,losers,4145.194999873638,1848.424999974668,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977844765
43754,3598,4567,poppins,arial,poppins,14,final,4739.505000063218,1946.665000054054,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977848007
43755,3598,4567,poppins,arial,poppins,14,validation,2460.3200000710785,968.7449999619275,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977849735
43756,3598,4567,poppins,georgia,poppins,14,validation,2518.1949998950586,1111.854999908246,2,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977851365
43757,3598,4567,poppins,arial,arial,14,validation,1208.0700000515208,2136.174999992363,1,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977853507
43758,3598,4567,arial,open_sans,open_sans,14,validation,627.8149998979643,2136.089999927208,1,1,1536,723,Chrome|*|Windows|*|undefined,normal,1616977855649
43759,3600,4569,times,poppins,poppins,1,winners,1295.9999999947613,3181.9999999933643,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977923332
43760,3600,4569,arial,source_serif_pro,source_serif_pro,2,winners,1311.999999998021,2383.9999999981374,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977925726
43761,3600,4569,georgia,merriweather,merriweather,3,winners,1355.9999999997672,2229.9999999959255,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977927967
43762,3600,4569,roboto,open_sans,open_sans,4,winners,1525.0000000015134,3065.0000000023283,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977931037
43763,3600,4569,georgia,roboto,roboto,5,losers,1483.0000000002328,2634.0000000054715,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977933686
43764,3600,4569,times,arial,arial,6,losers,1737.0000000010477,2987.9999999975553,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977936680
43765,3600,4569,poppins,open_sans,open_sans,7,winners,1339.9999999965075,2874.000000003376,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977939560
43766,3600,4569,source_serif_pro,merriweather,merriweather,8,winners,1208.0000000060536,2065.9999999989523,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977941632
43767,3600,4569,arial,roboto,roboto,9,losers,1134.9999999947613,2011.9999999951106,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977943653
43768,3600,4569,poppins,source_serif_pro,source_serif_pro,10,losers,1495.999999999185,3521.000000000582,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977947185
43769,3600,4569,merriweather,open_sans,open_sans,11,winners,1666.000000004773,5120.999999999185,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977952312
43770,3600,4569,merriweather,source_serif_pro,source_serif_pro,12,losers,1906.999999999185,2915.000000000815,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977955237
43771,3600,4569,roboto,source_serif_pro,source_serif_pro,13,losers,1222.9999999981374,2245.999999999185,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977957495
43772,3600,4569,source_serif_pro,open_sans,open_sans,14,final,2262.9999999990687,3218.000000000815,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977960720
43773,3600,4569,merriweather,source_serif_pro,source_serif_pro,14,validation,1352.9999999955762,2512.0000000024447,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977963239
43774,3600,4569,open_sans,poppins,poppins,14,validation,1519.0000000002328,2699.9999999970896,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977965947
43775,3600,4569,source_serif_pro,poppins,poppins,14,validation,1928.9999999963911,3309.9999999976717,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977969265
43776,3600,4569,open_sans,roboto,roboto,14,validation,1514.999999999418,2279.999999998836,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1616977971550
43780,3602,4571,times,georgia,georgia,1,winners,1091.9999999459833,2692.9999999701977,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978352104
43781,3602,4571,poppins,arial,arial,2,winners,722.0000000670552,1533.0000000540167,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978353651
43782,3602,4571,roboto,source_serif_pro,source_serif_pro,3,winners,797.9999999515712,1645.9999999497086,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978355303
43783,3602,4571,merriweather,open_sans,open_sans,4,winners,784.999999916181,1520.9999999497086,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978356831
43784,3602,4571,merriweather,times,times,5,losers,827.0000000484288,1611.0000000335276,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978358456
43785,3602,4571,poppins,roboto,roboto,6,losers,784.999999916181,1698.0000000912696,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978360161
43786,3602,4571,source_serif_pro,georgia,georgia,7,winners,798.9999998826534,1558.9999998919666,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978361727
43787,3602,4571,open_sans,arial,arial,8,winners,1047.9999999515712,2152.0000000018626,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978363888
43788,3602,4571,times,roboto,roboto,9,losers,932.0000000298023,1844.0000000409782,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978365744
43789,3602,4571,open_sans,source_serif_pro,source_serif_pro,10,losers,763.0000000353903,1564.0000000130385,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978367321
43790,3602,4571,georgia,arial,arial,11,winners,721.9999998342246,1753.9999999571592,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978369088
43791,3602,4571,georgia,roboto,roboto,12,losers,1067.0000000391155,1722.9999999981374,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978370824
43792,3602,4571,source_serif_pro,roboto,roboto,13,losers,841.9999999459833,1449.0000000223517,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978372280
43793,3602,4571,arial,roboto,roboto,14,final,888.9999999664724,1793.00000006333,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978374080
43794,3602,4571,arial,roboto,roboto,15,final,3319.999999832362,4335.999999893829,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978378424
43795,3602,4571,arial,georgia,georgia,15,validation,1336.0000001266599,2166.999999899417,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978380600
43796,3602,4571,roboto,poppins,poppins,15,validation,858.0000000074506,1665.999999968335,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978382272
43797,3602,4571,georgia,arial,georgia,15,validation,4475.000000093132,2673.000000184402,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978385728
43798,3602,4571,open_sans,merriweather,merriweather,15,validation,783.0000000540167,1582.0000001695007,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1616978387320
43827,3610,4581,poppins,merriweather,poppins,1,winners,5990.889999986393,2405.8850000001257,2,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979201927
43828,3610,4581,roboto,times,times,2,winners,1466.5099999983795,2666.1950000125216,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979204599
43829,3610,4581,source_serif_pro,georgia,georgia,3,winners,1170.8899999939604,2450.8550000027753,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979207055
43830,3610,4581,arial,open_sans,open_sans,4,winners,1240.8399999985704,2121.0399999981746,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979209183
43831,3610,4581,roboto,arial,arial,5,losers,1118.094999997993,1902.2249999979977,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979211095
43832,3610,4581,source_serif_pro,merriweather,merriweather,6,losers,1223.1750000064494,2075.184999994235,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979213174
43833,3610,4581,poppins,georgia,georgia,7,winners,1483.7050000060117,2179.6850000100676,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979215358
43834,3610,4581,times,open_sans,open_sans,8,winners,1309.0499999962049,2052.190000002156,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979217415
43835,3610,4581,times,poppins,poppins,9,losers,1225.5949999962468,1945.4100000002654,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979219366
43836,3610,4581,arial,merriweather,merriweather,10,losers,1138.985000012326,1819.0400000021327,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979221190
43837,3610,4581,georgia,open_sans,open_sans,11,winners,1099.5349999866448,1755.444999987958,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979222950
43838,3610,4581,merriweather,poppins,poppins,12,losers,1096.9400000030873,1784.9799999967217,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979224742
43839,3610,4581,georgia,poppins,poppins,13,losers,1177.0099999994272,1944.885000004433,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979226694
43840,3610,4581,poppins,open_sans,open_sans,14,final,1291.6650000115624,2035.4700000025332,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979228734
43841,3610,4581,open_sans,georgia,georgia,14,validation,2146.200000002864,2810.3700000065146,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979231550
43842,3610,4581,open_sans,poppins,poppins,14,validation,1115.5500000022585,1803.5049999889452,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979233358
43843,3610,4581,poppins,georgia,georgia,14,validation,1371.7049999977462,1979.974999994738,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979235343
43844,3610,4581,georgia,source_serif_pro,source_serif_pro,14,validation,1227.629999993951,1899.8399999982212,1,1,1366,568,Chrome|*|Windows|*|undefined,normal,1616979237246
43851,3604,4574,open_sans,poppins,poppins,1,winners,9925.190000038128,15436.835000058636,2,2,1366,657,Edge|*|Windows|*|undefined,normal,1616979388520
43852,3604,4574,merriweather,times,merriweather,2,winners,12712.25499996217,6220.154999988154,2,1,1366,657,Edge|*|Windows|*|undefined,normal,1616979395938
43853,3604,4574,roboto,georgia,roboto,3,winners,10030.41500004474,4970.885000017006,2,1,1366,657,Edge|*|Windows|*|undefined,normal,1616979402044
43854,3604,4574,arial,source_serif_pro,arial,4,winners,9105.41999997804,4122.099999978673,2,1,1366,657,Edge|*|Windows|*|undefined,normal,1616979407847
43856,3604,4574,source_serif_pro,open_sans,open_sans,5,losers,6431.0350000159815,8527.300000016112,2,2,1366,657,Edge|*|Windows|*|undefined,normal,1616979413066
43858,3604,4574,times,georgia,georgia,6,losers,6935.760000022128,9091.820000030566,2,2,1366,657,Edge|*|Windows|*|undefined,normal,1616979418793
43860,3615,4586,merriweather,poppins,merriweather,1,winners,11104.814999969676,3699.449999956414,2,1,2029,1187,Chrome|*|Mac OS|*|undefined,normal,1616979424231
43861,3604,4574,roboto,poppins,poppins,7,winners,9915.459999989253,12449.03499999782,2,2,1366,657,Edge|*|Windows|*|undefined,normal,1616979425972
43862,3615,4586,arial,open_sans,open_sans,2,winners,3557.245000032708,4966.989999986254,1,1,2029,1187,Chrome|*|Mac OS|*|undefined,normal,1616979429200
43863,3604,4574,arial,merriweather,arial,8,winners,14261.715000029653,8514.844999997877,3,2,1366,657,Edge|*|Windows|*|undefined,normal,1616979432764
43864,3615,4586,source_serif_pro,roboto,roboto,3,winners,720.424999948591,6196.564999991097,1,1,2029,1187,Chrome|*|Mac OS|*|undefined,normal,1616979435398
43865,3604,4574,open_sans,roboto,open_sans,9,losers,5493.120000057388,2571.3250000262633,2,1,1366,657,Edge|*|Windows|*|undefined,normal,1616979436577
43866,3614,4585,arial,georgia,georgia,1,winners,4171.0,11458.0,1,1,2560,1298,Firefox|*|Windows|*|undefined,normal,1616979441287
43867,3615,4586,times,georgia,georgia,4,winners,927.8150000609457,5258.5650000255555,1,1,2029,1187,Chrome|*|Mac OS|*|undefined,normal,1616979440658
43868,3615,4586,poppins,arial,arial,5,losers,9117.080000112765,11235.660000122152,2,2,2029,1187,Chrome|*|Mac OS|*|undefined,normal,1616979446770
